,origin_station_name,destination_station_name,origin_date,hour_,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,od_ratio1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,od_ratio2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,od_ratio3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,od_ratio4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5,od_ratio5
0,大塘（江海大道）站,天河南站,2022-03-07,8,0,34.56666666666667,2.0,7.0,5,0.03896103896103896,0,27.3803125,2.0,3.0,7,0.2077922077922078,0.0,28.05851162790698,2.0,1.0,9.0,0.5584415584415584,0.0,25.86206666666667,2.0,2.0,5.0,0.1948051948051948,,,,,,
0,新市墟站,南悦花苑总站,2022-03-07,17,0,24.43535294117647,2.0,6.0,8,0.5,0,22.621647058823534,2.0,5.0,14,0.5,,,,,,,,,,,,,,,,,,
0,执信中学站,黄花岗站,2022-03-07,18,0,4.05,2.0,1.0,5,0.1111111111111111,0,3.39975,1.8,1.0,4,0.2222222222222222,0.0,4.338666666666667,1.0,1.0,4.0,0.1666666666666667,0.0,2.8132,2.0,1.0,5.0,0.2777777777777778,0.0,3.50025,2.0,1.0,5.0,0.2222222222222222
0,富力半岛花园站,康王中路站,2022-03-07,18,0,19.9766,2.0,4.0,10,0.9090909090909092,0,17.483,1.0,5.0,9,0.09090909090909093,,,,,,,,,,,,,,,,,,
0,华侨医院（潭村）站,天河站,2022-03-07,9,0,13.22525,2.0,5.0,8,0.1111111111111111,0,11.983352941176472,2.0,4.0,8,0.4722222222222222,0.0,14.23322222222222,2.0,5.0,6.0,0.25,0.0,12.583,2.0,4.0,5.0,0.08333333333333333,0.0,13.944333333333331,2.0,5.0,7.0,0.08333333333333333
0,长湴市场站,武警医院站,2022-03-07,7,0,13.7165,2.0,5.0,4,0.1538461538461539,0,13.7085,2.0,6.0,8,0.1538461538461539,0.0,13.55,2.0,6.0,6.0,0.1538461538461539,0.0,13.982999999999999,1.2,6.0,11.0,0.07692307692307693,0.0,13.5,2.0,6.0,7.0,0.4615384615384616
0,中山八路站,桥东小区站,2022-03-07,8,0,13.90416666666667,2.0,3.0,11,0.5,0,14.2,2.0,3.0,3,0.08333333333333333,0.0,14.8717,2.0,3.0,8.0,0.4166666666666667,,,,,,,,,,,,
0,园艺场站,鹭江站,2022-03-07,9,0,8.161333333333333,2.0,2.0,4,0.25,0,9.249666666666668,0.0,2.0,8,0.25,0.0,8.275,2.0,2.0,7.0,0.1666666666666667,0.0,8.4165,2.0,2.0,10.0,0.1666666666666667,0.0,8.883500000000002,2.0,2.0,4.0,0.1666666666666667
0,濂泉路口站,梅园新村（地铁梅花园站）,2022-03-07,17,0,18.78344444444445,2.0,5.0,8,0.6,0,18.827666666666673,2.0,5.0,4,0.2,0.0,19.2415,2.0,5.0,5.0,0.1333333333333333,0.0,19.15,0.0,5.0,4.0,0.06666666666666668,,,,,,
0,正骨医院站,盘福路站,2022-03-07,18,0,9.2835,2.0,3.0,6,0.7142857142857143,0,9.067,2.0,2.0,2,0.07142857142857142,0.0,7.722333333333332,2.0,3.0,3.0,0.2142857142857143,,,,,,,,,,,,
0,中山医站,大东门（中山三路）站,2022-03-07,10,0,8.533333333333333,0.0,2.0,6,0.25,0,7.3566,0.0,2.0,13,0.4166666666666667,0.0,6.75,0.0,2.0,14.0,0.08333333333333333,0.0,9.8,0.0,2.0,4.0,0.08333333333333333,0.0,8.7165,0.0,2.0,4.0,0.1666666666666667
0,市红会医院站,解放南路站,2022-03-07,10,0,5.17075,2.0,1.0,8,0.1904761904761905,0,4.202833333333333,2.0,1.0,8,0.2857142857142857,0.0,6.292555555555556,2.0,1.0,6.0,0.2142857142857143,0.0,5.0623749999999985,2.0,1.0,11.0,0.1904761904761905,0.0,7.176600000000001,2.0,1.0,13.0,0.11904761904761901
0,松北站,增槎路北站,2022-03-07,7,0,4.802,2.0,2.0,8,0.3809523809523809,0,4.859428571428571,2.0,2.0,5,0.3333333333333333,0.0,4.8585,2.0,2.0,14.0,0.2857142857142857,,,,,,,,,,,,
0,三角市站,大南路站,2022-03-07,7,0,7.503399999999999,1.0,3.0,5,0.3571428571428572,0,7.806800000000001,2.0,4.0,5,0.3571428571428572,0.0,7.9457499999999985,1.0,3.0,5.0,0.2857142857142857,,,,,,,,,,,,
0,东漖南路站,东漖教师新村站,2022-03-07,10,0,4.012,1.0,3.0,7,0.5384615384615384,0,2.83325,0.0,1.0,5,0.3076923076923077,0.0,2.6085000000000003,2.0,1.0,4.0,0.1538461538461539,,,,,,,,,,,,
0,五洲装饰城(地铁厦滘站),星河湾站,2022-03-07,8,0,6.9598,2.0,2.0,5,0.2631578947368421,0,7.349666666666668,3.0,2.0,5,0.1578947368421053,0.0,8.1415,2.0,2.0,4.0,0.2105263157894737,0.0,7.26275,2.0,2.0,3.0,0.2105263157894737,0.0,8.238999999999999,2.0,2.0,3.0,0.1578947368421053
0,员村山顶站,冼村站,2022-03-07,9,0,10.55,1.0,4.0,3,0.1333333333333333,0,10.9,2.0,4.0,7,0.2,0.0,10.10425,2.0,4.0,5.0,0.2666666666666667,0.0,10.85,2.0,4.0,3.0,0.1333333333333333,0.0,11.85825,2.0,4.0,8.0,0.2666666666666667
0,洪德路站,花蕾路站,2022-03-07,7,0,6.1835,2.0,2.0,6,0.1111111111111111,0,5.6259375,2.0,2.0,12,0.8888888888888888,,,,,,,,,,,,,,,,,,
0,黄村西路站,车陂站,2022-03-07,7,0,3.16225,2.0,1.0,3,0.25,0,3.1,2.0,1.0,2,0.125,0.0,2.8169999999999997,1.2,1.0,6.0,0.0625,0.0,3.0925555555555566,2.0,1.0,4.0,0.5625,,,,,,
0,中信乐涛苑站,鹭江站,2022-03-07,8,0,6.9085,2.0,2.0,4,0.1176470588235294,0,5.744666666666667,2.0,2.0,7,0.1764705882352941,0.0,3.822333333333333,2.0,2.0,5.0,0.1764705882352941,0.0,4.183333333333334,2.0,2.0,5.0,0.1764705882352941,0.0,3.827833333333333,1.0,2.0,4.0,0.3529411764705883
0,三九脑科医院站,天平架站,2022-03-07,8,0,13.022,2.0,5.0,6,0.1764705882352941,0,12.275,2.0,5.0,8,0.1176470588235294,0.0,12.62233333333333,1.0,5.0,8.0,0.1764705882352941,0.0,13.5932,2.0,5.0,7.0,0.2941176470588235,0.0,14.375,2.0,5.0,7.0,0.2352941176470588
0,小北花圈站,农讲所站,2022-03-07,10,0,6.235375,2.0,2.0,5,0.4,0,5.7829999999999995,1.0,2.0,6,0.05,0.0,9.352428571428572,2.0,1.0,7.0,0.35,0.0,7.00425,2.0,2.0,3.0,0.2,,,,,,
0,中山八路站,芳村大道西站,2022-03-07,13,0,9.81225,2.0,2.0,5,0.3076923076923077,0,12.27766666666667,2.0,2.0,4,0.2307692307692308,0.0,10.58866666666667,2.0,2.0,6.0,0.4615384615384616,,,,,,,,,,,,
0,珠影（地铁客村站）站,聚德路站,2022-03-07,17,0,14.31675,2.0,5.0,7,0.3636363636363636,0,16.20942857142857,2.0,5.0,7,0.6363636363636364,,,,,,,,,,,,,,,,,,
0,百越广场西门站（地铁市桥站）站,华侨城站,2022-03-07,16,0,14.0967,2.0,7.0,4,0.4,0,14.0835,2.0,6.0,3,0.08,0.0,12.19992307692308,2.0,6.0,8.0,0.52,,,,,,,,,,,,
0,烈士陵园站,农讲所站,2022-03-07,11,0,7.405333333333334,0.0,2.0,10,0.2142857142857143,0,4.5665,0.0,2.0,4,0.1428571428571428,0.0,6.687500000000001,1.0,2.0,4.0,0.2857142857142857,0.0,7.849999999999999,0.0,2.0,6.0,0.2142857142857143,0.0,3.7585,2.0,2.0,6.0,0.1428571428571428
0,同德围站,德康路站,2022-03-07,19,0,3.677666666666667,2.0,1.0,4,0.1578947368421053,0,3.9585,2.0,1.0,5,0.1052631578947368,0.0,3.2666,2.0,1.0,5.0,0.2631578947368421,0.0,4.0056666666666665,2.0,1.0,4.0,0.1578947368421053,0.0,3.083333333333333,2.0,1.0,4.0,0.3157894736842105
0,龙洞牌坊站,榄元村站,2022-03-07,20,0,6.382999999999999,1.8,3.0,4,0.08333333333333333,0,5.183428571428571,2.0,3.0,3,0.5833333333333334,0.0,5.35,2.0,,4.0,0.1666666666666667,0.0,5.3415,2.0,3.0,4.0,0.1666666666666667,,,,,,
0,和平新村站,罗冲围客运站,2022-03-07,20,0,5.332999999999999,1.2,3.0,6,0.08333333333333333,0,6.4,2.0,3.0,6,0.1666666666666667,0.0,4.933333333333334,2.0,3.0,4.0,0.25,0.0,5.9125,2.0,2.0,6.0,0.3333333333333333,0.0,5.4,2.0,3.0,6.0,0.1666666666666667
0,瑶台站,新市墟站,2022-03-07,17,0,21.633000000000003,1.2,4.0,5,0.06666666666666668,0,16.89716666666667,2.0,4.0,7,0.4,0.0,17.4,2.0,7.0,5.0,0.06666666666666668,0.0,15.40228571428571,2.0,4.0,5.0,0.4666666666666667,,,,,,
0,和平新村站,西门口（人民北路）站,2022-03-07,9,0,13.820875,1.0,3.0,8,0.7272727272727273,0,12.26666666666667,2.0,3.0,6,0.2727272727272727,,,,,,,,,,,,,,,,,,
0,中山八路站,西门口（中山六路）站,2022-03-07,7,0,24.12925,2.0,4.0,5,0.3076923076923077,0,25.491999999999997,2.0,4.0,9,0.1538461538461539,0.0,21.283,2.0,4.0,5.0,0.1538461538461539,0.0,26.3234,2.0,4.0,8.0,0.3846153846153846,,,,,,
0,华侨城站,禺山高级中学站,2022-03-07,9,0,3.738833333333333,0.0,1.0,4,0.1153846153846154,0,4.417,0.0,1.0,3,0.019230769230769232,0.0,3.211447368421054,2.0,1.0,11.0,0.7307692307692307,0.0,3.2261428571428565,2.0,1.0,2.0,0.1346153846153846,,,,,,
0,员村山顶站,天府路（地铁天河公园站）站,2022-03-07,8,0,2.855666666666667,0.0,1.0,3,0.1666666666666667,0,2.8344,2.0,1.0,11,0.8333333333333334,,,,,,,,,,,,,,,,,,
0,岑村站,长湴市场站,2022-03-07,7,0,12.25,2.0,4.0,5,0.1764705882352941,0,11.52766666666667,1.0,4.0,7,0.1764705882352941,0.0,13.211111111111109,2.0,5.0,7.0,0.5294117647058824,0.0,17.925,2.0,4.0,3.0,0.1176470588235294,,,,,,
0,程界村站,国防大厦站,2022-03-07,10,0,7.711333333333332,0.0,3.0,10,0.1578947368421053,0,10.067,2.0,3.0,6,0.1052631578947368,0.0,8.658166666666668,1.2,3.0,5.0,0.3157894736842105,0.0,8.038666666666666,2.0,2.0,7.0,0.3157894736842105,0.0,7.6415,1.2,3.0,5.0,0.1052631578947368
0,广佛路口(滘口客运站)站,中山八路站,2022-03-07,6,0,8.75025,2.0,1.0,4,0.3076923076923077,0,9.45,2.0,2.0,6,0.1538461538461539,0.0,7.481142857142857,2.0,1.0,8.0,0.5384615384615384,,,,,,,,,,,,
0,东坑站,同和站,2022-03-07,16,0,2.65,2.0,1.0,1,0.08333333333333333,0,3.4,2.0,1.0,4,0.1666666666666667,0.0,1.6166666666666671,2.0,1.0,12.0,0.5,0.0,1.383,0.0,1.0,7.0,0.08333333333333333,0.0,1.475,2.0,1.0,5.0,0.1666666666666667
0,江南新村（骨伤科医院）站,江南西路站,2022-03-07,15,0,2.8418333333333328,1.0,1.0,15,0.3157894736842105,0,2.2915,0.0,1.0,6,0.1052631578947368,0.0,2.283,0.0,1.0,7.0,0.05263157894736842,0.0,1.9585,0.0,1.0,5.0,0.1052631578947368,0.0,2.416625,2.0,1.0,5.0,0.4210526315789473
0,华侨医院（潭村）站,国防大厦站,2022-03-07,17,0,4.15025,2.0,1.0,5,0.3076923076923077,0,2.033,2.0,1.0,8,0.07692307692307693,0.0,6.05,0.0,1.0,10.0,0.1538461538461539,0.0,3.644333333333333,2.0,1.0,7.0,0.2307692307692308,0.0,4.455666666666667,2.0,1.0,3.0,0.2307692307692308
0,芳村大道西站,广佛路东站,2022-03-07,10,0,6.0101,2.0,2.0,13,0.625,0,4.4,1.0,2.0,3,0.3125,0.0,5.85,0.0,2.0,6.0,0.0625,,,,,,,,,,,,
0,中山医站,梅花村站,2022-03-07,18,0,10.633,2.0,3.0,8,0.1875,0,10.8668,2.0,3.0,9,0.3125,0.0,12.09775,2.0,3.0,8.0,0.5,,,,,,,,,,,,
0,宝岗大道中站,江南新村站,2022-03-07,15,0,4.7548571428571424,2.0,2.0,3,0.2,0,3.99575,2.0,2.0,4,0.1142857142857143,0.0,4.17925,0.0,2.0,4.0,0.1142857142857143,0.0,3.887624999999999,2.0,2.0,7.0,0.2285714285714286,0.0,3.6944166666666667,2.0,2.0,12.0,0.3428571428571429
0,榕溪站,石井中学站,2022-03-07,7,0,3.6632,1.0,2.0,8,0.25,0,4.375,2.0,2.0,5,0.2,0.0,3.73125,2.0,2.0,10.0,0.4,0.0,4.2443333333333335,1.0,2.0,6.0,0.15,,,,,,
0,同德乡（地铁同德）站,上步村（地铁上步）站,2022-03-07,7,0,1.7085,0.0,1.0,6,0.1111111111111111,0,2.2335,1.2,1.0,5,0.1111111111111111,0.0,2.98325,0.0,1.0,11.0,0.2222222222222222,0.0,2.466625,1.0,1.0,8.0,0.4444444444444444,0.0,1.325,0.0,1.0,9.0,0.1111111111111111
0,越秀公园站,中医学院站,2022-03-07,17,0,4.144666666666667,2.0,1.0,5,0.1764705882352941,0,2.9168571428571437,2.0,1.0,8,0.4117647058823529,0.0,4.188666666666667,2.0,2.0,5.0,0.1764705882352941,0.0,3.858,2.0,1.0,9.0,0.1176470588235294,0.0,3.75,2.0,1.0,9.0,0.1176470588235294
0,农讲所站,烈士陵园站,2022-03-07,7,0,7.8335,1.0,2.0,12,0.2,0,7.708500000000001,2.0,2.0,12,0.3,0.0,6.450333333333332,1.0,2.0,5.0,0.15,0.0,7.316599999999998,2.0,2.0,11.0,0.25,0.0,7.875,2.0,2.0,5.0,0.1
0,寿星大厦站,天平架站,2022-03-07,6,0,35.08325,2.0,15.0,3,0.3636363636363636,0,34.838142857142856,3.0,15.0,8,0.6363636363636364,,,,,,,,,,,,,,,,,,
0,南岸路站,和平新村站,2022-03-07,8,0,5.5,1.2,2.0,4,0.08333333333333333,0,6.266727272727272,2.0,2.0,7,0.9166666666666666,,,,,,,,,,,,,,,,,,
0,龙口西站,体育中心东门站,2022-03-07,8,0,9.237999999999998,2.0,2.0,7,0.75,0,9.5055,2.0,2.0,4,0.25,,,,,,,,,,,,,,,,,,
0,洲村市场站,地铁浔峰岗站,2022-03-07,7,0,18.41666666666667,1.0,5.0,10,0.4285714285714285,0,15.19,1.0,5.0,8,0.3571428571428572,0.0,15.21666666666667,2.0,5.0,8.0,0.2142857142857143,,,,,,,,,,,,
0,富力环市西苑（西村）站,富园路站,2022-03-07,19,0,12.40217391304348,1.0,4.0,4,0.8846153846153846,0,10.222000000000001,2.0,2.0,1,0.1153846153846154,,,,,,,,,,,,,,,,,,
0,东风西路站,康王中路站,2022-03-07,11,0,8.0699,0.0,2.0,3,0.4347826086956522,0,6.142916666666667,1.0,2.0,9,0.5217391304347826,0.0,14.732999999999999,0.0,2.0,8.0,0.043478260869565216,,,,,,,,,,,,
0,科韵路棠安路口站,科韵路中站,2022-03-07,8,0,3.5110833333333336,2.0,1.0,16,0.5,0,3.35,2.0,1.0,8,0.2083333333333333,0.0,3.266666666666667,2.0,1.0,7.0,0.125,0.0,3.5085,2.0,1.0,2.0,0.08333333333333333,0.0,3.4085,2.0,1.0,10.0,0.08333333333333333
0,棠东站,体育中心站,2022-03-07,10,0,28.739,2.0,8.0,5,0.15,0,26.08838461538461,2.0,8.0,14,0.65,0.0,22.6085,2.0,8.0,15.0,0.1,0.0,27.3335,2.0,8.0,4.0,0.1,,,,,,
0,广州电大麓湖校区站,麓景路站,2022-03-07,7,0,1.696,2.0,1.0,5,0.2222222222222222,0,1.249833333333333,2.0,1.0,9,0.3333333333333333,0.0,0.8,2.0,1.0,7.0,0.1111111111111111,0.0,1.305333333333333,2.0,1.0,8.0,0.1666666666666667,0.0,0.7056666666666667,2.0,1.0,5.0,0.1666666666666667
0,惠福西站,龙津东路站,2022-03-07,10,0,3.6454545454545464,1.0,1.0,7,0.9166666666666666,0,3.783,0.0,1.0,4,0.08333333333333333,,,,,,,,,,,,,,,,,,
0,小北花圈站,财厅站,2022-03-07,9,0,8.3783,2.0,2.0,12,0.9090909090909092,0,8.017000000000001,2.0,2.0,4,0.09090909090909093,,,,,,,,,,,,,,,,,,
0,华贵路口站,龙津东路站,2022-03-07,7,0,7.677666666666667,2.0,2.0,7,0.25,0,7.626285714285714,2.0,2.0,6,0.5833333333333334,0.0,6.4,1.0,2.0,7.0,0.1666666666666667,,,,,,,,,,,,
0,罗冲围客运站,富力半岛花园站,2022-03-07,8,0,1.9780000000000002,2.0,1.0,4,0.1764705882352941,0,1.983,0.0,1.0,5,0.05882352941176471,0.0,1.4,2.0,1.0,9.0,0.05882352941176471,0.0,4.041,1.0,1.0,7.0,0.6470588235294118,0.0,2.6,1.0,1.0,5.0,0.05882352941176471
0,海珠客运站,沥滘站,2022-03-07,19,0,4.078,2.0,2.0,6,0.2727272727272727,0,4.55,1.0,2.0,3,0.09090909090909093,0.0,4.625,2.0,2.0,3.0,0.1818181818181818,0.0,4.466666666666666,2.0,2.0,5.0,0.2727272727272727,0.0,5.683,2.0,2.0,4.0,0.1818181818181818
0,广州市培英中学站,信和广场（昌岗中路）站,2022-03-07,8,0,12.76509090909091,2.0,2.0,7,0.5,0,14.039000000000001,2.0,4.0,7,0.1363636363636364,0.0,12.26666666666667,2.0,2.0,6.0,0.2727272727272727,0.0,11.008,3.0,2.0,6.0,0.09090909090909093,,,,,,
0,和平新村站,中山纪念堂（市总工会）站,2022-03-07,7,0,9.8,2.0,4.0,6,0.09090909090909093,0,9.95,1.0,4.0,11,0.1818181818181818,0.0,10.033,2.0,4.0,8.0,0.09090909090909093,0.0,12.0415,2.0,2.0,4.0,0.1818181818181818,0.0,13.3334,2.0,4.0,7.0,0.4545454545454545
0,礼岗（省口腔医院）站,江南新村站,2022-03-07,8,0,12.272,2.0,4.0,5,0.2727272727272727,0,10.28325,2.0,4.0,5,0.3636363636363636,0.0,13.020999999999999,3.0,4.0,8.0,0.3636363636363636,,,,,,,,,,,,
0,广医站,和平新村站,2022-03-07,8,0,6.438666666666667,0.0,2.0,10,0.2727272727272727,0,9.15,1.0,2.0,3,0.09090909090909093,0.0,7.132999999999999,0.0,2.0,11.0,0.1818181818181818,0.0,4.05,0.0,1.0,4.0,0.09090909090909093,0.0,5.483250000000001,2.0,2.0,9.0,0.3636363636363636
0,大源站,同和站,2022-03-07,17,0,21.209375,3.0,10.0,15,0.4705882352941176,0,20.295444444444442,2.0,10.0,4,0.5294117647058824,,,,,,,,,,,,,,,,,,
0,广州塔西站,赤岗路口站,2022-03-07,11,0,11.1518947368421,2.0,3.0,5,0.95,0,14.833,2.0,4.0,1,0.05,,,,,,,,,,,,,,,,,,
0,同和站,大源站,2022-03-07,7,0,22.65,2.0,10.0,9,0.4090909090909091,0,21.14623076923077,2.0,10.0,5,0.5909090909090909,,,,,,,,,,,,,,,,,,
0,何贤医院（清河东路）站,广场西路站,2022-03-07,10,0,5.672333333333333,2.0,3.0,4,0.25,0,6.204125,2.0,3.0,7,0.6666666666666666,0.0,5.25,0.0,3.0,3.0,0.08333333333333333,,,,,,,,,,,,
0,增南路口站,坑口地铁站（芳村客运站）,2022-03-07,8,0,9.217,1.2,7.0,6,0.041666666666666664,0,11.55125,2.0,5.0,17,0.5,0.0,13.25,0.6,8.0,4.0,0.125,0.0,6.382999999999999,2.0,2.0,7.0,0.125,0.0,43.4232,2.0,17.0,17.0,0.2083333333333333
0,龙津中路站,龙津东路站,2022-03-07,8,0,4.927666666666666,0.0,1.0,5,0.1304347826086956,0,6.82475,1.0,1.0,6,0.1739130434782609,0.0,5.650083333333334,2.0,1.0,7.0,0.5217391304347826,0.0,4.47925,0.0,1.0,5.0,0.1739130434782609,,,,,,
0,赤岗路站,大塘路口站,2022-03-07,15,0,2.6534,2.0,2.0,9,0.3571428571428572,0,2.605666666666667,2.0,2.0,7,0.2142857142857143,0.0,2.511333333333333,1.0,2.0,6.0,0.2142857142857143,0.0,3.294666666666667,2.0,2.0,8.0,0.2142857142857143,,,,,,
0,海珠区妇幼站,怡乐村站,2022-03-07,13,0,18.808,0.0,6.0,7,0.1818181818181818,0,17.722,0.0,5.0,4,0.2727272727272727,0.0,15.02233333333333,1.2,5.0,6.0,0.2727272727272727,0.0,15.26666666666667,0.0,5.0,8.0,0.2727272727272727,,,,,,
0,大塘（江海大道）站,赤岗站,2022-03-07,7,0,6.6792500000000015,2.0,2.0,13,0.1212121212121212,0,6.233222222222222,2.0,2.0,8,0.2727272727272727,0.0,6.34175,2.0,2.0,13.0,0.2424242424242424,0.0,6.0165,2.0,2.0,3.0,0.1818181818181818,0.0,5.114,2.0,2.0,7.0,0.1818181818181818
0,机场路岗贝路口（民航广州医院）站,中医学院站,2022-03-07,8,0,11.633,2.0,3.0,5,0.05882352941176471,0,11.1195,2.0,3.0,13,0.3529411764705883,0.0,16.14433333333333,2.0,3.0,12.0,0.1764705882352941,0.0,11.26933333333333,2.0,3.0,10.0,0.3529411764705883,0.0,12.683,1.2,3.0,7.0,0.05882352941176471
0,康王中路站,康王北路站,2022-03-07,14,0,3.263833333333333,2.0,1.0,8,0.4,0,2.958,1.2,1.0,4,0.1333333333333333,0.0,2.339,0.0,1.0,8.0,0.2,0.0,3.3085,0.0,1.0,1.0,0.1333333333333333,0.0,2.9085,0.0,1.0,4.0,0.1333333333333333
0,大沙村站,沥滘站,2022-03-07,17,0,9.866666666666667,2.0,4.0,3,0.25,0,9.025,2.0,4.0,5,0.3333333333333333,0.0,10.017000000000001,1.0,4.0,6.0,0.08333333333333333,0.0,7.35825,2.0,4.0,5.0,0.3333333333333333,,,,,,
0,西塱站,白鹤洞站,2022-03-07,11,0,6.483,0.0,2.0,3,0.06666666666666668,0,4.4766,0.0,2.0,3,0.3333333333333333,0.0,3.883,0.0,2.0,5.0,0.06666666666666668,0.0,4.32925,0.0,2.0,4.0,0.2666666666666667,0.0,3.34575,0.0,2.0,4.0,0.2666666666666667
0,机场路岗贝路口（民航广州医院）站,花园酒店站,2022-03-07,8,0,26.60958333333333,2.0,2.0,5,0.75,0,48.133,2.0,7.0,12,0.0625,0.0,33.06666666666667,2.0,6.0,7.0,0.1875,,,,,,,,,,,,
0,大源站,一一五中学站,2022-03-07,7,0,12.8734,2.0,6.0,6,0.1724137931034483,0,15.28461538461538,1.0,6.0,4,0.4482758620689655,0.0,13.87418181818182,1.5,6.0,3.0,0.3793103448275862,,,,,,,,,,,,
0,北站,三元里大道（桂花岗）站,2022-03-07,16,0,5.098222222222222,2.0,2.0,5,0.6923076923076923,0,4.883,0.0,2.0,12,0.07692307692307693,0.0,4.0169999999999995,2.0,2.0,4.0,0.07692307692307693,0.0,4.6415,2.0,2.0,7.0,0.1538461538461539,,,,,,
0,仓边路站,广州电大麓湖校区站,2022-03-07,8,0,20.6966,2.0,5.0,6,0.4166666666666667,0,24.98,2.0,4.0,7,0.4166666666666667,0.0,22.85,2.0,5.0,8.0,0.08333333333333333,0.0,22.467,0.0,5.0,5.0,0.08333333333333333,,,,,,
0,龙美牌坊站,万博中心站,2022-03-07,7,0,13.2195,2.0,6.0,7,0.4615384615384616,0,12.583,5.0,6.0,4,0.07692307692307693,0.0,12.6266,3.0,6.0,5.0,0.3846153846153846,0.0,14.467,2.0,6.0,3.0,0.07692307692307693,,,,,,
0,和平新村站,正骨医院站,2022-03-07,9,0,16.579,2.0,6.0,4,0.3333333333333333,0,15.41666666666667,2.0,7.0,8,0.25,0.0,15.04433333333333,2.0,6.0,8.0,0.25,0.0,17.767,2.0,7.0,4.0,0.08333333333333333,0.0,17.517,2.0,7.0,4.0,0.08333333333333333
0,市红会医院站,解放中路站,2022-03-07,8,0,11.77925,2.0,2.0,9,0.3076923076923077,0,12.1835,2.0,2.0,14,0.1538461538461539,0.0,10.7,0.0,2.0,6.0,0.07692307692307693,0.0,12.0125,2.0,2.0,7.0,0.3076923076923077,0.0,12.4415,2.0,2.0,9.0,0.1538461538461539
0,基立下道站,江湾桥南站,2022-03-07,21,0,2.3415,0.0,1.0,6,0.1666666666666667,0,2.3928571428571432,2.0,1.0,8,0.5833333333333334,0.0,1.8,2.0,1.0,4.0,0.08333333333333333,0.0,2.833,0.0,1.0,5.0,0.08333333333333333,0.0,2.25,2.0,1.0,4.0,0.08333333333333333
0,市慈善医院站,茶漖小区站,2022-03-07,9,0,5.425,0.0,2.0,8,0.5454545454545454,0,5.13,0.0,2.0,4,0.4545454545454545,,,,,,,,,,,,,,,,,,
0,西基东站,江南新村站,2022-03-07,12,0,3.0085,1.0,1.0,7,0.1538461538461539,0,1.5915,0.0,1.0,4,0.1538461538461539,0.0,3.233333333333333,1.0,1.0,6.0,0.2307692307692308,0.0,2.3833333333333333,0.0,1.0,8.0,0.2307692307692308,0.0,2.566666666666667,2.0,1.0,7.0,0.2307692307692308
0,龙归墟站,行知学院站,2022-03-07,19,0,8.5,2.0,3.0,5,0.1111111111111111,0,7.8732,1.2,3.0,14,0.2777777777777778,0.0,7.2719999999999985,2.0,2.0,4.0,0.1666666666666667,0.0,8.066500000000001,2.0,2.0,6.0,0.1111111111111111,0.0,6.489166666666668,1.0,3.0,7.0,0.3333333333333333
0,中山纪念堂（市总工会）站,东风东路（陵园西路口）站,2022-03-07,7,0,5.75,2.0,2.0,3,0.15,0,9.194333333333333,2.0,4.0,14,0.3,0.0,6.2915,2.0,3.0,11.0,0.1,0.0,8.55,2.0,3.0,2.0,0.05,0.0,9.75825,2.0,4.0,6.0,0.4
0,大元帅府站,珠江泳场站,2022-03-07,8,0,12.14175,1.0,3.0,4,0.3636363636363636,0,14.6,0.0,3.0,7,0.09090909090909093,0.0,13.4,1.2,3.0,5.0,0.1818181818181818,0.0,13.67925,2.0,3.0,7.0,0.3636363636363636,,,,,,
0,白鹤洞站,橡胶新村站,2022-03-07,10,0,12.55,1.0,2.0,6,0.1818181818181818,0,14.5585,2.0,2.0,5,0.1818181818181818,0.0,12.4165,2.0,2.0,7.0,0.1818181818181818,0.0,12.95,2.0,4.0,5.0,0.09090909090909093,0.0,11.24575,2.0,4.0,6.0,0.3636363636363636
0,西湾路站,西湾和苑站,2022-03-07,10,0,4.7669999999999995,1.0,3.0,5,0.07692307692307693,0,7.367000000000001,0.0,3.0,8,0.07692307692307693,0.0,4.8100000000000005,1.0,3.0,5.0,0.3846153846153846,0.0,4.5169999999999995,1.0,3.0,10.0,0.07692307692307693,0.0,5.9866,0.0,3.0,8.0,0.3846153846153846
0,赤岗路口站,赤沙(广东财经大学)总站,2022-03-07,19,0,24.3085,2.0,8.0,6,0.1428571428571428,0,20.718000000000004,2.0,9.0,7,0.8571428571428571,,,,,,,,,,,,,,,,,,
0,珠吉公路站,大淋岗村站,2022-03-07,7,0,10.0,2.0,4.0,4,0.4375,0,10.20533333333333,2.0,4.0,4,0.1875,0.0,11.710999999999999,2.0,5.0,3.0,0.375,,,,,,,,,,,,
0,西场立交站,黄沙大道(广医口腔医院)站,2022-03-07,6,0,12.700761904761901,2.0,5.0,6,0.7777777777777778,0,12.839,1.0,5.0,3,0.2222222222222222,,,,,,,,,,,,,,,,,,
0,三角市站,烈士陵园站,2022-03-07,8,0,5.552272727272726,2.0,2.0,11,0.9565217391304348,0,5.2,0.0,2.0,7,0.043478260869565216,,,,,,,,,,,,,,,,,,
0,海珠广场（侨光西）站,海幢寺站,2022-03-07,19,0,9.007444444444443,2.0,3.0,8,0.75,0,7.894333333333333,2.0,3.0,7,0.25,,,,,,,,,,,,,,,,,,
