,hour_,normal_ratio,eld_ratio,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5
0,19,0.6818181818181818,0.3181818181818182,0,3.3132,2.0,2.0,6,0,3.25,1.0,2.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.78125,0.21875,0,4.600000000000001,1.2,1.0,6,0,4.7127500000000015,2.0,2.0,8,0.0,4.466666666666668,2.0,2.0,7.0,0.0,5.1835,1.0,2.0,4.0,0.0,4.4165,1.0,2.0,3.0
0,17,0.75,0.25,0,2.905666666666667,2.0,1.0,7,0,5.205333333333333,2.0,1.0,6,0.0,3.7665,2.0,1.0,10.0,0.0,4.7,0.0,1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.9444444444444444,0.05555555555555555,0,13.0,2.0,8.0,3,0,8.0,2.0,6.0,1,0.0,9.091666666666667,2.0,6.0,4.0,0.0,9.033333333333333,2.0,6.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.9565217391304348,0.043478260869565216,0,10.3415,2.0,4.0,3,0,8.475000000000001,2.0,5.0,5,0.0,11.32925,2.0,5.0,4.0,0.0,8.411,2.0,5.0,4.0,0.0,8.020874999999998,2.0,5.0,4.0
0,19,0.7272727272727273,0.2727272727272727,0,3.3467333333333333,2.0,2.0,16,0,2.7665,1.0,2.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.6595744680851063,0.3404255319148936,0,10.37925,2.0,6.0,3,0,9.0032,2.0,4.0,7,0.0,4.05,2.0,1.0,1.0,0.0,35.154,2.0,16.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.875,0.125,0,9.6625,3.0,4.0,5,0,10.725,3.0,4.0,3,0.0,12.683,3.0,4.0,2.0,0.0,12.908,3.0,5.0,3.0,0.0,10.95,5.0,4.0,4.0
0,7,0.9411764705882352,0.05882352941176471,0,24.73333333333333,2.0,6.0,7,0,18.267,2.0,5.0,5,0.0,11.908,2.0,5.0,4.0,0.0,14.14433333333333,2.0,5.0,5.0,0.0,12.025,2.0,5.0,10.0
0,8,0.9722222222222222,0.02777777777777778,0,19.697619047619053,2.0,6.0,9,0,22.13058333333333,2.0,7.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8484848484848485,0.1515151515151515,0,4.881125,2.0,1.0,7,0,4.815,2.0,1.0,8,0.0,4.8831428571428575,2.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.7777777777777778,0.2222222222222222,0,9.1415,1.0,3.0,9,0,8.467,0.0,3.0,8,0.0,11.567,2.0,2.0,21.0,0.0,10.4498,2.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.4782608695652174,0.5217391304347826,0,7.3434,2.0,1.0,5,0,5.972333333333332,2.0,1.0,8,0.0,7.3335,2.0,1.0,5.0,0.0,5.2835,2.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.2790697674418605,0.7209302325581395,0,6.573875,2.0,2.0,6,0,6.483250000000001,2.0,2.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.4444444444444444,0.5555555555555556,0,6.346222222222222,2.0,2.0,6,0,5.322,1.0,2.0,5,0.0,7.569142857142857,2.0,2.0,6.0,0.0,8.127666666666668,2.0,2.0,6.0,0.0,6.5364,2.0,2.0,7.0
0,14,0.625,0.375,0,3.3915,2.0,3.0,2,0,8.556181818181818,2.0,3.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.24,0.76,0,4.7748333333333335,0.0,3.0,3,0,6.8268,2.0,3.0,2,0.0,4.6532,1.0,3.0,3.0,0.0,6.017,0.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.3214285714285715,0.6785714285714286,0,10.117,2.0,3.0,5,0,9.029,2.0,3.0,2,0.0,10.71185714285714,1.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9487179487179488,0.05128205128205128,0,9.489,2.0,2.0,4,0,8.825,2.0,2.0,6,0.0,9.314428571428572,2.0,2.0,6.0,0.0,9.0,2.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9724770642201837,0.02752293577981652,0,6.288235294117648,2.0,2.0,5,0,20.7,0.6,4.0,5,0.0,8.102749999999999,1.0,2.0,5.0,0.0,6.322333333333333,2.0,2.0,6.0,0.0,7.699875,2.0,2.0,6.0
0,7,0.9743589743589745,0.02564102564102564,0,20.811333333333327,2.0,6.0,6,0,23.11907142857143,2.0,6.0,7,0.0,18.8766,2.0,6.0,4.0,0.0,23.462375,2.0,6.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.8518518518518519,0.1111111111111111,0,9.067,0.0,4.0,8,0,9.544333333333332,2.0,3.0,9,0.0,8.123857142857142,2.0,3.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9611650485436892,0.03883495145631067,0,7.554857142857142,2.0,3.0,3,0,6.2939285714285695,2.0,3.0,8,0.0,6.5125,2.0,3.0,7.0,0.0,8.503400000000001,2.0,3.0,6.0,0.0,6.873399999999998,2.0,3.0,10.0
0,18,0.9333333333333332,0.06666666666666668,0,27.42628571428572,2.0,7.0,6,0,22.88125,3.0,7.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.4166666666666667,0.5833333333333334,0,19.22371428571429,2.0,5.0,4,0,26.20425,2.0,5.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.9805194805194806,0.01948051948051948,0,13.575,2.0,1.0,3,0,14.341048780487812,2.0,7.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,6,0.95,0.05,0,19.9415,2.0,9.0,10,0,22.02581818181818,2.0,9.0,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.2666666666666667,0.7333333333333333,0,12.811,2.0,5.0,10,0,31.25,0.5,7.0,3,0.0,12.953,2.0,5.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9629629629629628,0.03703703703703703,0,11.3734,2.0,5.0,8,0,11.735999999999999,2.0,5.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.631578947368421,0.3684210526315789,0,7.79575,2.0,4.0,5,0,6.7478750000000005,2.0,4.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.7083333333333334,0.2916666666666667,0,3.845750000000001,2.0,2.0,12,0,4.725,2.0,2.0,11,0.0,5.239,0.0,2.0,4.0,0.0,4.54175,2.0,2.0,3.0,0.0,4.1335,1.2,2.0,9.0
0,18,0.8333333333333334,0.1666666666666667,0,6.446000000000001,2.0,1.0,5,0,7.449999999999998,2.0,1.0,6,0.0,5.521846153846153,2.0,1.0,8.0,0.0,5.739,2.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.65,0.35,0,28.86546153846154,2.0,13.0,2,0,22.38333333333334,1.0,3.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.3846153846153846,0.6153846153846154,0,4.8,2.0,1.0,4,0,4.619142857142856,2.0,1.0,6,0.0,2.967,0.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9166666666666666,0.08333333333333333,0,28.21299999999999,2.0,8.0,5,0,30.633000000000003,2.0,7.0,8,0.0,29.70691666666666,2.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8604651162790697,0.1395348837209302,0,14.320304347826081,2.0,7.0,15,0,44.25011111111112,2.0,19.0,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.96875,0.03125,0,9.3898,2.0,4.0,6,0,6.2829999999999995,2.0,4.0,6,0.0,8.505666666666668,2.0,-1.0,4.0,0.0,8.183333333333332,2.0,4.0,6.0,0.0,7.417000000000001,2.0,4.0,4.0
0,10,0.7173913043478259,0.2826086956521739,0,9.078571428571427,1.0,3.0,5,0,10.9944,2.0,3.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.2222222222222222,0.7777777777777778,0,8.917,2.0,4.0,5,0,13.72925,2.0,4.0,4,0.0,12.125,0.0,4.0,2.0,0.0,11.6,0.0,3.0,4.0,0.0,11.875,2.0,4.0,5.0
0,17,0.8333333333333334,0.1666666666666667,0,14.020999999999999,2.0,4.0,14,0,10.883,2.0,4.0,5,0.0,12.6666,2.0,4.0,3.0,0.0,14.167,1.2,4.0,9.0,0.0,11.283,2.0,4.0,6.0
0,18,0.9310344827586208,0.06896551724137931,0,21.30425,2.0,6.0,5,0,20.917923076923078,2.0,6.0,9,0.0,19.25,2.0,6.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.9672131147540984,0.032786885245901634,0,7.0650499999999985,1.0,3.0,1,0,6.0329999999999995,3.0,1.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3478260869565217,0.6521739130434783,0,6.292555555555556,2.0,1.0,6,0,5.17075,2.0,1.0,8,0.0,5.0623749999999985,2.0,1.0,11.0,0.0,4.202833333333333,2.0,1.0,8.0,0.0,7.176600000000001,2.0,1.0,13.0
0,8,0.8125,0.1875,0,8.9968,2.0,3.0,5,0,7.3934,2.0,3.0,6,0.0,7.027666666666666,2.0,2.0,6.0,0.0,8.575,2.0,3.0,6.0,0.0,10.2,2.0,3.0,4.0
0,8,0.9615384615384616,0.038461538461538464,0,39.15582352941176,3.0,5.0,4,0,32.387111111111125,2.0,5.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.2234042553191489,0.7765957446808509,0,2.783333333333333,2.0,1.0,3,0,2.683666666666667,2.0,1.0,4,0.0,3.12925,0.0,1.0,7.0,0.0,2.470875,2.0,1.0,9.0,0.0,3.202428571428572,1.2,1.0,5.0
0,10,0.1666666666666667,0.8333333333333334,0,2.935785714285714,2.0,1.0,15,0,0.25,0.0,1.0,11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.4814814814814815,0.5185185185185185,0,3.89175,1.2,1.0,13,0,1.8330000000000002,1.2,1.0,5,0.0,3.205333333333333,2.0,1.0,7.0,0.0,3.3110000000000004,2.0,1.0,6.0,0.0,2.925,1.0,1.0,5.0
0,10,0.8028169014084507,0.1971830985915493,0,6.551499999999997,2.0,2.0,11,0,8.677666666666667,2.0,2.0,2,0.0,6.421428571428571,2.0,2.0,8.0,0.0,8.954166666666666,2.0,2.0,12.0,0.0,6.730833333333332,2.0,2.0,4.0
0,21,0.9375,0.0625,0,3.8415,2.0,2.0,8,0,3.8034,2.0,2.0,4,0.0,4.675,2.0,2.0,2.0,0.0,3.6915,2.0,2.0,6.0,0.0,2.617,1.2,2.0,4.0
0,9,0.8965517241379308,0.103448275862069,0,15.817,2.0,5.0,12,0,16.5,2.0,4.0,1,0.0,13.6415,2.0,5.0,6.0,0.0,14.3034,2.0,5.0,7.0,0.0,15.07075,2.0,5.0,8.0
0,7,0.875,0.125,0,15.482999999999999,1.0,7.0,5,0,11.804,2.0,7.0,4,0.0,14.8632,2.0,7.0,8.0,0.0,14.1932,2.0,7.0,7.0,0.0,18.26675,2.0,7.0,4.0
0,16,0.2978723404255319,0.7021276595744681,0,9.7915,1.0,3.0,10,0,10.571285714285711,0.0,2.0,12,0.0,10.27075,1.0,2.0,10.0,0.0,10.589,2.0,3.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9230769230769232,0.07692307692307693,0,16.5566,2.0,5.0,5,0,19.03325,2.0,5.0,7,0.0,18.34575,2.0,5.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.8863636363636364,0.1136363636363636,0,20.48723076923077,2.0,9.0,12,0,20.075,2.0,9.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9545454545454546,0.04545454545454546,0,12.4415,2.0,4.0,2,0,11.5585,2.0,3.0,4,0.0,13.208,2.0,3.0,5.0,0.0,11.32925,2.0,4.0,11.0,0.0,13.3835,2.0,3.0,9.0
0,17,0.6111111111111112,0.3888888888888889,0,22.225,1.2,4.0,4,0,23.38125,2.0,4.0,10,0.0,39.917,2.0,7.0,8.0,0.0,24.9665,2.0,4.0,5.0,0.0,18.2585,1.0,-1.0,9.0
0,10,0.6470588235294118,0.3529411764705883,0,11.89381818181818,2.0,5.0,11,0,14.267000000000001,2.0,5.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.1724137931034483,0.8275862068965517,0,1.5776666666666668,2.0,1.0,3,0,2.3480000000000003,0.0,1.0,4,0.0,1.696,2.0,1.0,4.0,0.0,2.114625,2.0,1.0,6.0,0.0,1.733,0.0,1.0,3.0
0,12,0.09090909090909093,0.9090909090909092,0,1.75825,0.0,1.0,6,0,1.7169999999999999,2.0,1.0,8,0.0,1.6335,0.0,1.0,4.0,0.0,1.278,2.0,1.0,5.0,0.0,1.55,0.0,1.0,5.0
0,7,0.5909090909090909,0.4090909090909091,0,1.983,2.0,1.0,4,0,2.217,0.0,1.0,6,0.0,1.6165,0.0,1.0,7.0,0.0,1.7285714285714284,2.0,1.0,8.0,0.0,1.65,2.0,1.0,4.0
0,17,0.9534883720930232,0.04651162790697674,0,5.975000000000001,2.0,3.0,5,0,6.5,1.2,3.0,5,0.0,5.1732,3.0,3.0,8.0,0.0,4.7669999999999995,2.0,3.0,1.0,0.0,5.333666666666667,2.0,3.0,4.0
0,8,0.9490445859872612,0.04458598726114649,0,11.804466666666661,2.0,5.0,5,0,12.19605882352941,2.0,5.0,5,0.0,11.67233333333333,2.0,5.0,5.0,0.0,12.160545454545451,2.0,-1.0,4.0,0.0,13.18883333333333,2.0,5.0,4.0
0,17,0.9473684210526316,0.05263157894736842,0,7.6415,2.0,2.0,8,0,6.2414999999999985,2.0,2.0,12,0.0,7.0,2.0,2.0,6.0,0.0,5.619499999999999,2.0,1.0,5.0,0.0,6.35,2.0,2.0,4.0
0,18,0.9318181818181818,0.06818181818181818,0,11.022875,2.0,3.0,4,0,11.92275,2.0,3.0,5,0.0,39.633,1.0,7.0,5.0,0.0,11.08333333333333,2.0,2.0,5.0,0.0,12.287,2.0,3.0,4.0
0,6,0.8888888888888888,0.1111111111111111,0,19.83009090909091,2.0,7.0,15,0,33.983000000000004,2.0,11.0,18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8235294117647058,0.1764705882352941,0,4.75,2.0,2.0,5,0,41.1165,2.0,14.0,5,0.0,3.35,2.0,2.0,7.0,0.0,3.9085,2.0,2.0,3.0,0.0,3.34575,2.0,2.0,15.0
0,10,0.15,0.85,0,16.1445,2.0,3.0,7,0,14.43333333333333,0.0,3.0,5,0.0,16.03616666666667,2.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.4242424242424243,0.5757575757575758,0,8.34757142857143,2.0,2.0,14,0,7.583333333333332,2.0,2.0,7,0.0,7.7085,2.0,2.0,6.0,0.0,10.66666666666667,2.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.975,0.025,0,6.857545454545454,2.0,3.0,1,0,8.127285714285716,2.0,3.0,2,0.0,5.844333333333332,0.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.6326530612244898,0.3673469387755102,0,6.8232,1.0,3.0,6,0,13.34433333333333,2.0,3.0,3,0.0,12.13333333333333,2.0,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9583333333333334,0.041666666666666664,0,37.0835,2.0,13.0,10,0,36.445454545454545,2.0,13.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9137931034482759,0.08620689655172414,0,5.550000000000002,0.0,5.0,6,0,7.292857142857143,2.0,5.0,6,0.0,5.617000000000001,2.0,5.0,1.0,0.0,12.65,2.0,5.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9176470588235294,0.0784313725490196,0,8.702318181818178,2.0,3.0,12,0,8.600125,2.0,3.0,14,0.0,7.982526315789473,2.0,3.0,12.0,0.0,8.4182,2.0,3.0,8.0,0.0,8.434999999999999,2.0,3.0,11.0
0,18,0.9056603773584906,0.09433962264150944,0,46.40141666666667,2.0,19.0,16,0,10.867,2.0,3.0,16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.6470588235294118,0.3529411764705883,0,6.203666666666668,2.0,3.0,8,0,6.65825,2.0,4.0,5,0.0,5.75,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.5,0.5,0,7.553400000000001,2.0,2.0,4,0,3.867,2.0,2.0,7,0.0,6.7766,1.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8823529411764706,0.1176470588235294,0,7.5,2.0,3.0,5,0,9.592,2.0,3.0,4,0.0,8.972333333333333,1.0,3.0,5.0,0.0,7.072333333333333,2.0,3.0,8.0,0.0,7.2170000000000005,1.0,3.0,2.0
0,8,0.8235294117647058,0.1764705882352941,0,13.44716666666667,2.0,5.0,3,0,12.82766666666667,2.0,5.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.48,0.52,0,8.142000000000001,2.0,3.0,6,0,10.5532,2.0,3.0,7,0.0,8.523857142857143,2.0,3.0,13.0,0.0,7.7665000000000015,2.0,3.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.28,0.72,0,1.25,0.0,1.0,5,0,1.88325,0.0,1.0,6,0.0,2.40825,2.0,1.0,6.0,0.0,1.7,0.0,1.0,5.0,0.0,2.272333333333334,1.2,1.0,10.0
0,8,0.8260869565217391,0.1739130434782609,0,19.533,2.0,5.0,3,0,11.9168,2.0,3.0,7,0.0,8.583,2.0,3.0,4.0,0.0,9.233333333333333,2.0,3.0,6.0,0.0,8.105666666666666,2.0,3.0,11.0
0,8,0.918032786885246,0.08196721311475409,0,6.5787272727272725,2.0,2.0,20,0,6.891749999999999,2.0,2.0,5,0.0,5.4432,2.0,2.0,4.0,0.0,6.188888888888887,2.0,2.0,6.0,0.0,6.189,2.0,2.0,4.0
0,17,0.9375,0.0625,0,20.09575,2.0,5.0,6,0,13.2165,2.0,5.0,6,0.0,11.517000000000001,2.0,5.0,6.0,0.0,16.0298,2.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8823529411764706,0.1176470588235294,0,40.4415,2.0,8.0,7,0,36.48819999999999,2.0,3.0,4,0.0,41.27500000000001,2.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9634146341463414,0.036585365853658534,0,4.05,2.0,1.0,6,0,4.7,1.0,1.0,4,0.0,4.6605,2.0,1.0,11.0,0.0,4.841749999999998,2.0,1.0,6.0,0.0,3.56675,2.0,1.0,7.0
0,6,0.9565217391304348,0.043478260869565216,0,8.0,2.0,4.0,6,0,8.090714285714284,2.0,4.0,6,0.0,8.655333333333333,2.0,4.0,9.0,0.0,8.272,2.0,4.0,4.0,0.0,4.6,1.0,3.0,2.0
0,9,0.875,0.125,0,14.31,2.0,4.0,5,0,14.511,2.0,4.0,12,0.0,14.44575,2.0,4.0,4.0,0.0,15.8,2.0,4.0,3.0,0.0,15.383,2.0,4.0,4.0
0,8,0.7894736842105263,0.2105263157894737,0,13.30416666666667,2.0,1.0,3,0,36.311,2.0,1.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.5714285714285714,0.4285714285714285,0,15.85825,2.0,5.0,7,0,15.4764,2.0,5.0,8,0.0,17.367,2.0,6.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.4615384615384616,0.5384615384615384,0,4.0585,1.2,2.0,7,0,5.35,0.0,2.0,4,0.0,4.117,0.0,2.0,7.0,0.0,6.16225,2.0,2.0,10.0,0.0,5.944333333333333,2.0,2.0,7.0
0,14,0.2954545454545455,0.7045454545454546,0,1.325,1.2,1.0,5,0,1.75,1.0,1.0,4,0.0,1.5830000000000002,1.0,1.0,6.0,0.0,2.7443333333333335,2.0,1.0,6.0,0.0,2.021,2.0,1.0,6.0
0,14,0.9482758620689656,0.05172413793103448,0,20.28328571428571,2.0,8.0,6,0,17.39713043478261,2.0,2.0,10,0.0,17.683,2.0,8.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.8181818181818182,0.1818181818181819,0,12.6165,2.0,5.0,6,0,15.68333333333333,2.0,5.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.1142857142857143,0.8857142857142857,0,7.1770000000000005,3.0,2.0,5,0,8.882,1.0,4.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.8181818181818182,0.1818181818181819,0,8.767000000000001,2.0,5.0,4,0,10.561,2.0,5.0,5,0.0,9.580666666666668,2.0,5.0,4.0,0.0,9.8,2.0,5.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.2727272727272727,0.7272727272727273,0,2.5585,0.0,1.0,3,0,2.533,0.0,1.0,2,0.0,2.483,1.0,1.0,1.0,0.0,3.204466666666667,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9098360655737704,0.09016393442622953,0,5.516666666666668,2.0,2.0,12,0,6.731000000000001,2.0,2.0,11,0.0,5.475000000000001,2.0,2.0,14.0,0.0,6.370750000000001,2.0,2.0,12.0,0.0,6.6665,2.0,2.0,8.0
0,6,0.875,0.125,0,10.467,1.0,3.0,7,0,9.65,1.0,3.0,4,0.0,10.367,2.0,3.0,3.0,0.0,8.772,2.0,2.0,5.0,0.0,9.8634,2.0,3.0,7.0
0,11,0.1234567901234568,0.8765432098765432,0,3.8555,2.0,1.0,13,0,2.78,1.2,1.0,6,0.0,2.8835,0.0,1.0,6.0,0.0,3.8298,0.0,1.0,12.0,0.0,3.6834,1.0,1.0,8.0
0,10,0.05555555555555555,0.9444444444444444,0,3.25425,0.0,1.0,1,0,2.916666666666667,0.0,1.0,8,0.0,2.6165000000000003,0.0,1.0,12.0,0.0,2.2663333333333333,2.0,1.0,7.0,0.0,2.5375,1.0,1.0,9.0
0,16,0.5454545454545454,0.4545454545454546,0,7.104,1.0,2.0,9,0,6.733666666666667,2.0,2.0,5,0.0,7.644333333333333,1.0,2.0,12.0,0.0,8.272333333333334,2.0,3.0,4.0,0.0,12.817,1.5,3.0,6.0
0,18,0.96,0.04,0,1.71,1.0,1.0,2,0,1.5255333333333332,2.0,1.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9375,0.0625,0,34.7415,2.0,8.0,4,0,31.07783333333333,2.0,8.0,5,0.0,32.4415,3.0,8.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.7105263157894737,0.2894736842105263,0,3.858,2.0,1.0,9,0,2.9168571428571437,2.0,1.0,8,0.0,4.188666666666667,2.0,2.0,5.0,0.0,4.144666666666667,2.0,1.0,5.0,0.0,3.75,2.0,1.0,9.0
0,18,0.8947368421052632,0.1052631578947368,0,16.94466666666667,2.0,5.0,5,0,17.375,2.0,6.0,2,0.0,16.308,2.0,5.0,5.0,0.0,15.86116666666667,2.0,5.0,5.0,0.0,16.06225,2.0,6.0,11.0
0,8,0.8,0.2,0,14.935375,2.0,2.0,19,0,15.07525,2.0,2.0,12,0.0,11.567,1.2,2.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9411764705882352,0.05882352941176471,0,9.983,2.0,3.0,5,0,7.12,2.0,3.0,7,0.0,8.302428571428573,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9166666666666666,0.08333333333333333,0,34.14433333333334,2.0,8.0,11,0,25.775777777777783,2.0,8.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
